player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url
218971,/player/218971/sylvain-gbohouo/150001,15,1,2014-08-29,S. Gbohouo,Guelassiognon Sylvain Gbohouo,GK,57,62,,,25,1988-10-29,184,82,,,,,,,,,,,108,Côte d'Ivoire,111112.0,SUB,16.0,Right,2,1,1,Medium/Medium,Normal (170-185),No,,,,,,,,,,25,25,25,25,25,25,25,25,25,25,40,42,40,62,35,25,50,40,68,25,30,25,25,25,22,,25,25,25,61,52,66,59,54,41.0,31,31,31,30,30,30,30,30,29,29,29,30,29,29,29,30,30,32,32,32,30,30,33,33,33,30,57,https://cdn.sofifa.net/players/218/971/15_120.png
219736,/player/219736/ethan-horvath/150001,15,1,2014-08-29,E. Horvath,Ethan Shea Horvath,GK,57,73,90000.0,3000.0,19,1995-06-09,191,82,41.0,Eliteserien,1.0,417.0,Molde FK,SUB,34.0,,2013-08-10,2015.0,95,United States,,,,Right,2,1,1,Medium/Medium,Lean (185+),No,,,,,,,,,,25,25,25,26,25,25,25,25,21,21,40,38,30,47,32,20,54,33,59,25,25,25,25,25,25,,25,25,25,63,55,56,50,61,39.0,29,29,29,28,27,27,27,28,27,27,27,28,26,26,26,28,28,29,29,29,28,28,31,31,31,28,57,https://cdn.sofifa.net/players/219/736/15_120.png
219783,/player/219783/david-gomez-vazquez/150001,15,1,2014-08-29,David Gómez,David Gómez Vázquez,GK,57,70,100000.0,3000.0,20,1994-04-11,175,72,53.0,La Liga,1.0,242.0,Deportivo de La Coruña,RES,26.0,,2013-07-01,2015.0,45,Spain,,,,Right,3,1,1,Medium/Medium,Normal (170-185),No,,,,,,,,,,25,25,25,23,25,25,25,25,25,25,43,49,32,57,65,20,56,40,55,25,24,25,25,25,31,,25,25,25,62,54,50,51,64,46.0,30,30,30,30,29,29,29,30,28,28,28,30,28,28,28,30,30,30,30,30,30,30,31,31,31,30,57,https://cdn.sofifa.net/players/219/783/15_120.png
220346,/player/220346/pedro-lopez-galisteo/150001,15,1,2014-08-29,Pedro,Pedro López Galisteo,GK,57,60,90000.0,2000.0,19,1995-01-21,185,80,54.0,La Liga 2,2.0,449.0,Real Betis Balompié,SUB,41.0,,2014-02-17,2018.0,45,Spain,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,26,26,25,25,35,21,30,22,48,48,33,46,55,33,56,43,65,23,25,22,25,25,20,,25,25,25,58,55,49,64,56,48.0,31,31,31,29,29,29,29,29,28,28,28,30,28,28,28,30,29,30,30,30,29,29,31,31,31,29,57,https://cdn.sofifa.net/players/220/346/15_120.png
220624,/player/220624/lucas-acosta/150001,15,1,2014-08-29,L. Acosta,Lucas Mauricio Acosta,GK,57,67,90000.0,2000.0,19,1995-03-12,187,82,353.0,Liga Profesional,1.0,111022.0,Belgrano de Córdoba,RES,35.0,,2013-07-01,2016.0,52,Argentina,,,,Right,3,1,1,Medium/Medium,Lean (185+),No,,,,,,,,,,25,25,25,31,25,25,25,25,21,24,42,49,36,57,51,24,56,31,69,25,25,24,25,25,26,,25,20,20,62,51,56,54,62,46.0,31,31,31,30,30,30,30,30,29,29,29,30,28,28,28,30,29,31,31,31,29,28,31,31,31,28,57,https://cdn.sofifa.net/players/220/624/15_120.png
221087,/player/221087/pau-lopez-sabata/150001,15,1,2014-08-29,Pau,Pau López Sabata,GK,57,63,90000.0,3000.0,19,1994-12-13,188,72,53.0,La Liga,1.0,452.0,RCD Espanyol de Barcelona,SUB,25.0,,2013-07-01,2018.0,45,Spain,,,,Right,3,1,1,Medium/Medium,Lean (185+),No,,,,,,,,,,25,25,25,29,25,25,25,25,24,24,45,52,40,53,57,20,60,42,52,25,38,25,25,25,29,,25,25,25,56,57,53,58,59,49.0,30,30,30,31,29,29,29,31,29,29,29,31,29,29,29,31,30,31,31,31,30,31,32,32,32,31,57,https://cdn.sofifa.net/players/221/087/15_120.png
221380,/player/221380/libis-arenas/150001,15,1,2014-08-29,L. Arenas,Líbis Andrés Arenas Murillo,GK,57,60,130000.0,5000.0,27,1987-05-12,187,77,336.0,Liga BetPlay,1.0,101104.0,Club Independiente Santa Fe,RES,13.0,,2014-01-01,2020.0,56,Colombia,,,,Right,3,1,1,Medium/Medium,Lean (185+),No,,,,,,,,,,25,25,25,25,25,25,25,25,24,21,49,43,39,58,54,20,50,33,61,25,25,25,25,25,26,,25,25,25,60,57,55,51,58,46.0,30,30,30,30,29,29,29,30,28,28,28,30,28,28,28,30,29,30,30,30,29,29,31,31,31,29,57,https://cdn.sofifa.net/players/221/380/15_120.png
222217,/player/222217/marco-carducci/150001,15,1,2014-08-29,M. Carducci,Marco Carducci,GK,57,72,90000.0,2000.0,17,1996-09-24,185,83,39.0,Major League Soccer,1.0,101112.0,Vancouver Whitecaps FC,SUB,44.0,,2014-03-04,2020.0,70,Canada,,,,Right,2,1,1,Medium/Medium,Lean (185+),No,,,,,,,,,,25,25,21,20,25,25,25,25,25,25,40,46,35,58,56,25,48,40,70,25,34,25,25,25,34,,25,25,25,54,57,62,57,57,43.0,31,31,31,29,29,29,29,29,28,28,28,30,28,28,28,30,29,31,31,31,29,30,32,32,32,30,57,https://cdn.sofifa.net/players/222/217/15_120.png
222398,/player/222398/billy-knutsen/150001,15,1,2014-08-29,B. Knutsen,Billy Knutsen,GK,57,61,100000.0,2000.0,22,1992-05-05,188,83,39.0,Major League Soccer,1.0,111928.0,San Jose Earthquakes,SUB,31.0,,2014-03-20,2020.0,95,United States,,,,Right,2,1,1,Medium/Medium,Lean (185+),No,,,,,,,,,,25,25,25,21,25,25,25,25,25,25,62,59,38,61,49,23,67,37,70,25,63,25,25,25,20,,25,25,25,54,65,47,56,55,60.0,33,33,33,32,31,31,31,32,29,29,29,32,28,28,28,32,30,33,33,33,30,32,36,36,36,32,57,https://cdn.sofifa.net/players/222/398/15_120.png
222695,/player/222695/raif-husic/150001,15,1,2014-08-29,R. Husic,Raif Husic,GK,57,75,90000.0,2000.0,18,1996-02-05,190,80,19.0,Bundesliga,1.0,38.0,SV Werder Bremen,RES,40.0,,2014-07-01,2017.0,21,Germany,,,,Left,2,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,25,25,25,25,25,25,25,20,38,40,32,53,36,25,52,21,73,20,27,25,25,25,29,,25,25,25,60,56,51,53,60,39.0,30,30,30,28,28,28,28,28,27,27,27,28,26,26,26,28,27,30,30,30,27,27,32,32,32,27,57,https://cdn.sofifa.net/players/222/695/15_120.png
222820,/player/222820/esteban-salles/150001,15,1,2014-08-29,E. Salles,Esteban Salles,GK,57,64,100000.0,2000.0,20,1994-03-02,187,78,17.0,Ligue 2,2.0,110326.0,Tours FC,GK,1.0,,2014-05-19,2017.0,18,France,,,,Right,2,1,1,Medium/Medium,Stocky (185+),No,,,,,,,,,,20,25,25,23,20,25,25,20,25,25,25,26,31,54,28,25,40,22,29,25,25,25,25,25,25,,25,25,25,60,55,55,54,61,26.0,28,28,28,26,28,28,28,26,27,27,27,26,27,27,27,26,27,27,27,27,27,27,27,27,27,27,57,https://cdn.sofifa.net/players/222/820/15_120.png
223150,/player/223150/lionel-mpasi/150001,15,1,2014-08-29,L. M'Pasi,Lionel Mpasi-Nzau,GK,57,64,90000.0,2000.0,19,1994-08-01,180,75,16.0,Ligue 1,1.0,1809.0,Toulouse Football Club,RES,40.0,,2012-01-01,2015.0,18,France,,,,Right,3,1,1,Medium/Medium,Normal (170-185),No,,,,,,,,,,25,25,20,38,25,25,24,20,36,28,50,50,35,58,58,25,57,21,64,25,20,25,25,25,31,,25,25,25,58,55,65,56,56,50.0,31,31,31,32,31,31,31,32,32,32,32,33,31,31,31,33,30,33,33,33,30,29,32,32,32,29,57,https://cdn.sofifa.net/players/223/150/15_120.png
223174,/player/223174/onurcan-piri/150001,15,1,2014-08-29,O. Piri,Onurcan Piri,GK,57,74,90000.0,2000.0,19,1994-09-28,190,85,68.0,Super Lig,1.0,742.0,Bursaspor,SUB,35.0,,2014-01-01,2017.0,48,Turkey,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,25,32,25,25,25,25,25,25,25,22,40,46,39,38,55,29,78,25,28,25,25,25,27,,25,25,25,59,56,60,48,65,23.0,30,30,30,28,29,29,29,28,29,29,29,28,28,28,28,28,28,31,31,31,28,27,33,33,33,27,57,https://cdn.sofifa.net/players/223/174/15_120.png
223558,/player/223558/nicolas-ratti/150001,15,1,2014-08-29,N. Ratti,Kevin Nicolás Ratti Fredes,GK,57,62,100000.0,2000.0,20,1993-09-18,174,71,54.0,La Liga 2,2.0,112902.0,UE Llagostera,SUB,30.0,,2014-08-08,2015.0,52,Argentina,,,,Right,3,1,1,Medium/Medium,Normal (170-185),No,,,,,,,,,,25,25,25,27,25,25,25,25,26,23,41,41,33,54,65,25,54,44,55,25,20,25,25,25,31,,20,25,25,61,51,55,51,66,41.0,30,30,30,29,29,29,29,29,28,28,28,30,29,29,29,30,29,30,30,30,29,29,29,29,29,29,57,https://cdn.sofifa.net/players/223/558/15_120.png
223702,/player/223702/eray-seyyal/150001,15,1,2014-08-29,E. Seyyal,Eray Seyyal,GK,57,64,90000.0,2000.0,19,1995-01-25,185,75,68.0,Super Lig,1.0,111339.0,Kasimpaşa SK,RES,95.0,,2013-09-19,2018.0,48,Turkey,,,,Right,2,1,1,Medium/Medium,Lean (185+),No,,,,,,,,,,25,25,25,28,25,25,25,25,22,25,42,41,32,52,59,22,52,35,45,25,24,27,25,25,27,,25,25,25,64,52,59,49,64,41.0,29,29,29,29,29,29,29,29,28,28,28,29,28,28,28,29,29,30,30,30,29,29,30,30,30,29,57,https://cdn.sofifa.net/players/223/702/15_120.png
223955,/player/223955/maxime-vandermeulen/150001,15,1,2014-08-29,M. Vandermeulen,Maxime Vandermeulen,GK,57,69,90000.0,2000.0,18,1996-04-11,180,75,4.0,Jupiler Pro League,1.0,670.0,Royal Charleroi S.C.,RES,24.0,,2013-07-01,2017.0,7,Belgium,,,,Right,2,1,1,Medium/Medium,Normal (170-185),No,,,,,,,,,,25,25,25,23,25,25,25,25,25,25,43,42,31,54,57,25,56,22,58,25,25,25,25,25,25,,25,25,25,60,55,59,54,61,42.0,30,30,30,29,29,29,29,29,28,28,28,29,27,27,27,29,28,29,29,29,28,28,31,31,31,28,57,https://cdn.sofifa.net/players/223/955/15_120.png
223968,/player/223968/vaso-vasic/150001,15,1,2014-08-29,V. Vasic,Vaso Vasić,GK,57,59,130000.0,3000.0,24,1990-04-26,186,80,189.0,Super League,1.0,322.0,Grasshopper Club Zürich,SUB,18.0,,2014-07-01,2020.0,51,Serbia,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,25,26,20,25,25,25,25,25,41,45,32,53,54,22,54,25,59,20,25,22,25,25,27,,25,25,20,61,48,51,57,62,43.0,30,30,30,29,29,29,29,29,28,28,28,29,27,27,27,29,28,29,29,29,28,27,30,30,30,27,57,https://cdn.sofifa.net/players/223/968/15_120.png
224130,/player/224130/josh-vickers/150001,15,1,2014-08-29,J. Vickers,Joshua Anthony Vickers,GK,57,63,90000.0,2000.0,18,1995-12-01,183,72,13.0,Premier League,1.0,1.0,Arsenal,RES,57.0,,2014-07-07,2016.0,14,England,,,,Right,2,1,1,Medium/Medium,Lean (170-185),No,,,,,,,,,,25,20,20,25,25,25,25,25,22,20,40,45,36,58,62,25,58,32,52,25,24,21,25,25,24,,25,25,25,68,52,52,49,60,43.0,29,29,29,29,28,28,28,29,28,28,28,29,27,27,27,29,28,29,29,29,28,28,30,30,30,28,57,https://cdn.sofifa.net/players/224/130/15_120.png
224491,/player/224491/christian-ortag/150001,15,1,2014-08-29,C. Ortag,Christian Ortag,GK,57,67,90000.0,2000.0,19,1995-01-14,191,82,20.0,2. Bundesliga,2.0,111239.0,FC Ingolstadt 04,RES,39.0,,2014-07-01,2015.0,21,Germany,,,,Right,3,1,1,Medium/Medium,Lean (185+),No,,,,,,,,,,25,25,27,23,25,25,25,20,25,22,45,45,33,50,47,26,59,43,67,23,34,23,25,25,22,,25,25,25,62,53,59,50,64,45.0,31,31,31,29,29,29,29,29,27,27,27,29,27,27,27,29,29,31,31,31,29,29,32,32,32,29,57,https://cdn.sofifa.net/players/224/491/15_120.png
224960,/player/224960/mohammed-rabie/150001,15,1,2014-08-29,M. Rabie,Mohammed Rabie,GK,57,57,110000.0,2000.0,32,1982-05-10,183,75,350.0,Pro League,1.0,112675.0,Al Orobah,SUB,27.0,,2014-01-01,2020.0,183,Saudi Arabia,,,,Right,1,1,1,Medium/Medium,Normal (170-185),No,,,,,,,,,,25,25,25,28,25,25,25,25,25,21,46,43,37,52,61,22,53,34,56,25,21,21,25,25,27,,25,25,25,63,53,55,51,61,44.0,30,30,30,29,29,29,29,29,28,28,28,30,27,27,27,30,28,29,29,29,28,28,30,30,30,28,57,https://cdn.sofifa.net/players/224/960/15_120.png
11793,/player/11793/steve-collis/150001,15,1,2014-08-29,S. Collis,Steve Collis,GK,56,56,70000.0,2000.0,33,1981-03-18,185,83,60.0,League One,3.0,1955.0,Rochdale,SUB,23.0,,2013-01-01,2016.0,14,England,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,25,31,25,25,25,25,26,28,35,36,45,53,41,36,58,33,58,25,41,22,25,25,25,,25,25,25,65,54,59,56,50,36.0,31,31,31,30,30,30,30,30,30,30,30,30,29,29,29,30,30,32,32,32,30,29,33,33,33,29,56,https://cdn.sofifa.net/players/011/793/15_120.png
100470,/player/100470/michael-ingham/150001,15,1,2014-08-29,M. Ingham,Michael Ingham,GK,56,56,70000.0,2000.0,33,1980-07-09,193,87,61.0,League Two,4.0,1948.0,York City,SUB,24.0,,2008-05-01,2015.0,35,Northern Ireland,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,25,32,25,25,25,25,24,24,49,43,47,55,48,25,53,35,66,25,32,25,25,25,25,,25,25,25,59,57,42,54,58,46.0,31,31,31,31,30,30,30,31,30,30,30,31,29,29,29,31,30,32,32,32,30,30,33,33,33,30,56,https://cdn.sofifa.net/players/100/470/15_120.png
152097,/player/152097/sebastian-brandner/150001,15,1,2014-08-29,S. Brandner,Sebastian Brandner,GK,56,56,90000.0,2000.0,31,1983-02-08,187,87,80.0,Bundesliga,1.0,15009.0,SC Rheindorf Altach,SUB,4.0,,2010-09-02,2015.0,4,Austria,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,21,28,25,21,25,25,26,24,35,35,28,57,47,25,62,34,68,25,39,25,25,21,25,,20,20,25,65,54,53,48,58,35.0,30,30,30,28,28,28,28,28,27,27,27,28,27,27,27,28,28,31,31,31,28,28,32,32,32,28,56,https://cdn.sofifa.net/players/152/097/15_120.png
162039,/player/162039/andreas-lindberg/150001,15,1,2014-08-29,A. Lindberg,Andreas Lindberg,GK,56,56,70000.0,2000.0,33,1980-12-14,192,88,56.0,Allsvenskan,1.0,702.0,IFK Norrköping,SUB,1.0,,2012-03-01,2014.0,46,Sweden,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,25,34,25,25,25,25,44,29,34,33,33,63,39,30,61,33,69,25,23,25,25,25,35,,25,25,25,58,56,50,48,60,33.0,32,32,32,30,31,31,31,30,31,31,31,32,33,33,33,32,31,35,35,35,31,30,33,33,33,30,56,https://cdn.sofifa.net/players/162/039/15_120.png
169165,/player/169165/sasa-sjanic/150001,15,1,2014-08-29,S. Sjanic,Sasa Sjanic,GK,56,56,100000.0,3000.0,28,1986-02-18,197,76,56.0,Allsvenskan,1.0,111277.0,Gefle IF,SUB,22.0,,2014-01-10,2014.0,46,Sweden,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,24,25,29,31,21,24,29,23,42,27,20,21,37,49,36,22,43,34,50,31,22,20,25,25,27,,23,25,25,56,56,58,57,56,21.0,28,28,28,27,28,28,28,27,29,29,29,29,31,31,31,29,28,31,31,31,28,27,29,29,29,27,56,https://cdn.sofifa.net/players/169/165/15_120.png
175603,/player/175603/rene-gilmartin/150001,15,1,2014-08-29,R. Gilmartin,Rene Gilmartin,GK,56,59,90000.0,3000.0,27,1987-05-31,196,100,14.0,Championship,2.0,1795.0,Watford,RES,34.0,,2014-08-25,2015.0,25,Republic of Ireland,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,Puncher,,,,,,,25,25,25,25,25,25,25,25,22,21,52,54,55,42,61,32,58,25,70,25,36,25,25,25,20,,25,25,25,66,50,53,51,60,53.0,31,31,31,30,29,29,29,30,28,28,28,29,26,26,26,29,28,29,29,29,28,28,32,32,32,28,56,https://cdn.sofifa.net/players/175/603/15_120.png
181908,/player/181908/florencio-moran/150001,15,1,2014-08-29,F. Moran,Florencio Javier Morán Manzo,GK,56,57,90000.0,3000.0,27,1987-03-27,185,76,341.0,Liga MX,1.0,111654.0,Leones Negros de la UdeG,RES,27.0,,2014-07-15,2015.0,83,Mexico,,,,Right,2,1,1,Medium/Medium,Lean (185+),No,,,,,,,,,,25,25,25,22,25,25,25,25,21,21,34,39,61,58,40,23,56,41,71,25,25,25,25,25,24,,25,25,25,59,59,52,50,58,37.0,30,30,30,29,28,28,28,29,28,28,28,29,27,27,27,29,30,31,31,31,30,29,32,32,32,29,56,https://cdn.sofifa.net/players/181/908/15_120.png
183533,/player/183533/dean-lyness/150001,15,1,2014-08-29,D. Lyness,Dean James Lyness,GK,56,63,70000.0,2000.0,22,1991-07-20,191,76,61.0,League Two,4.0,15015.0,Burton Albion,SUB,16.0,,2012-07-01,2016.0,14,England,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,25,23,25,25,25,25,22,22,54,53,22,47,30,22,46,29,55,25,37,25,25,25,21,,25,25,25,61,56,60,47,62,53.0,30,30,30,29,29,29,29,29,27,27,27,29,26,26,26,29,28,29,29,29,28,29,31,31,31,29,56,https://cdn.sofifa.net/players/183/533/15_120.png
184291,/player/184291/mathieu-debonnaire/150001,15,1,2014-08-29,M. Débonnaire,Mathieu Débonnaire,GK,56,56,90000.0,3000.0,27,1987-04-26,189,81,189.0,Super League,1.0,110770.0,FC Sion,RES,31.0,,2013-07-01,2015.0,47,Switzerland,,,,Left,2,1,1,Medium/Medium,Lean (185+),No,,,,,,,,,,25,25,25,22,25,25,25,25,21,21,26,38,41,49,52,25,62,33,43,25,25,23,25,25,24,,25,25,25,57,58,52,48,64,33.0,28,28,28,27,27,27,27,27,27,27,27,27,26,26,26,27,28,27,27,27,28,28,29,29,29,28,56,https://cdn.sofifa.net/players/184/291/15_120.png
187275,/player/187275/jeong-nam-hong/150001,15,1,2014-08-29,Hong Jeong Nam,홍정남 洪正男,GK,56,58,100000.0,3000.0,26,1988-05-21,186,79,83.0,K League 1,1.0,2055.0,Sangju Sangmu FC,SUB,21.0,Jeonbuk Hyundai Motors,,2015.0,167,Korea Republic,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,25,25,25,25,25,25,30,29,35,50,53,69,62,25,51,23,60,25,25,21,25,25,25,,25,25,25,57,57,55,54,52,43.0,32,32,32,32,31,31,31,32,31,31,31,31,29,29,29,31,30,31,31,31,30,29,32,32,32,29,56,https://cdn.sofifa.net/players/187/275/15_120.png
190099,/player/190099/gabriel-sava/150001,15,1,2014-08-29,G. Sava,Gabriel Sava,GK,56,60,90000.0,3000.0,27,1986-10-15,189,87,65.0,Premier Division,1.0,837.0,Dundalk FC,SUB,22.0,,2014-01-19,2014.0,27,Italy,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,25,36,25,25,25,25,26,22,39,42,56,34,46,21,58,24,64,25,32,22,25,25,25,,25,25,25,58,54,58,55,61,41.0,28,28,28,30,27,27,27,30,29,29,29,29,27,27,27,29,28,29,29,29,28,27,31,31,31,27,56,https://cdn.sofifa.net/players/190/099/15_120.png
193131,/player/193131/sebastian-kosiorowski/150001,15,1,2014-08-29,S. Kosiorowski,Sebastian Kosiorowski,GK,56,60,90000.0,3000.0,24,1990-05-21,193,79,66.0,Ekstraklasa,1.0,111083.0,Korona Kielce,SUB,12.0,,2014-01-24,2016.0,37,Poland,,,,Right,2,1,1,Medium/Medium,Lean (185+),No,,,,,,,,,,25,25,25,30,25,25,25,25,30,25,25,25,26,51,30,25,42,20,60,25,28,25,25,25,25,,25,25,25,56,58,48,53,59,25.0,29,29,29,27,28,28,28,27,28,28,28,28,28,28,28,28,27,30,30,30,27,27,31,31,31,27,56,https://cdn.sofifa.net/players/193/131/15_120.png
193164,/player/193164/lalo-fernandez/150001,15,1,2014-08-29,L. Fernández,Eduardo Fernández López,GK,56,66,70000.0,2000.0,21,1992-12-16,186,68,39.0,Major League Soccer,1.0,111065.0,Real Salt Lake,SUB,1.0,,2012-01-01,2018.0,83,Mexico,,,,Right,1,1,1,Medium/Medium,Lean (185+),No,,,,,,,,,,25,25,25,29,25,25,25,25,37,29,42,23,56,52,37,33,67,35,56,25,53,24,25,25,29,,25,25,25,56,60,57,48,63,32.0,31,31,31,30,30,30,30,30,31,31,31,31,30,30,30,31,30,33,33,33,30,30,34,34,34,30,56,https://cdn.sofifa.net/players/193/164/15_120.png
198625,/player/198625/scott-bain/150001,15,1,2014-08-29,S. Bain,Scott Bain,GK,56,63,70000.0,2000.0,22,1991-11-22,180,75,50.0,Premiership,1.0,180.0,Dundee FC,SUB,12.0,,2014-06-26,2017.0,42,Scotland,,,,Right,3,1,1,Medium/Medium,Normal (170-185),No,,,,,,,,,,25,25,25,26,25,25,25,20,23,25,41,46,43,41,53,22,59,30,37,25,25,22,25,25,25,,25,25,25,58,56,53,56,59,44.0,28,28,28,29,28,28,28,29,28,28,28,29,26,26,26,29,28,27,27,27,28,27,28,28,28,27,56,https://cdn.sofifa.net/players/198/625/15_120.png
199759,/player/199759/gerard-bieszczad/150001,15,1,2014-08-29,G. Bieszczad,Gerard Bieszczad,GK,56,64,70000.0,3000.0,21,1993-02-05,195,83,66.0,Ekstraklasa,1.0,1873.0,Wisła Kraków,SUB,30.0,,2013-02-01,2015.0,37,Poland,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,25,32,25,25,25,25,31,25,31,32,48,48,46,20,60,44,54,25,25,25,25,25,25,,25,25,25,58,56,52,53,61,32.0,28,28,28,29,28,28,28,29,29,29,29,30,30,30,30,30,30,32,32,32,30,29,31,31,31,29,56,https://cdn.sofifa.net/players/199/759/15_120.png
201328,/player/201328/grant-adam/150001,15,1,2014-08-29,G. Adam,Grant Adam,GK,56,63,80000.0,3000.0,23,1991-04-16,185,74,50.0,Premiership,1.0,180.0,Dundee FC,RES,27.0,,2014-07-16,2018.0,42,Scotland,,,,Left,2,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,25,31,25,25,25,25,33,25,43,43,56,48,38,28,44,28,55,25,28,25,25,25,24,,25,25,25,58,56,52,55,58,43.0,30,30,30,31,29,29,29,31,30,30,30,31,29,29,29,31,29,31,31,31,29,28,30,30,30,28,56,https://cdn.sofifa.net/players/201/328/15_120.png
201353,/player/201353/jon-kempin/150001,15,1,2014-08-29,J. Kempin,Jonathan Kempin,GK,56,68,70000.0,2000.0,21,1993-04-08,185,77,39.0,Major League Soccer,1.0,696.0,Sporting Kansas City,SUB,21.0,,2013-01-01,2018.0,95,United States,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,25,32,25,25,25,25,36,29,58,56,38,52,22,41,67,49,52,25,53,21,25,25,21,,25,25,25,63,60,62,49,53,57.0,33,33,33,32,33,33,33,32,31,31,31,34,31,31,31,34,31,34,34,34,31,32,33,33,33,32,56,https://cdn.sofifa.net/players/201/353/15_120.png
201847,/player/201847/louis-bostyn/150001,15,1,2014-08-29,L. Bostyn,Louis Bostyn,GK,56,67,70000.0,2000.0,20,1993-10-04,195,86,4.0,Jupiler Pro League,1.0,15005.0,SV Zulte Waregem,SUB,25.0,,2014-07-01,2015.0,7,Belgium,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,25,25,25,25,25,20,25,25,31,36,37,57,32,25,61,30,70,25,33,30,25,25,23,,25,25,25,57,55,53,52,60,34.0,30,30,30,29,29,29,29,29,28,28,28,29,28,28,28,29,29,32,32,32,29,30,34,34,34,30,56,https://cdn.sofifa.net/players/201/847/15_120.png
202285,/player/202285/riffi-mandanda/150001,15,1,2014-08-29,R. Mandanda,Riffi Mandanda,GK,56,62,70000.0,2000.0,21,1992-10-11,186,86,16.0,Ligue 1,1.0,210.0,Stade Malherbe Caen,RES,40.0,,2010-01-01,2018.0,18,France,,,,Right,2,1,1,Medium/Medium,Stocky (185+),No,,,,,,,,,,25,25,25,25,25,25,25,25,25,25,41,49,38,56,41,25,64,41,77,25,34,23,25,25,25,,25,25,25,60,51,47,51,62,45.0,31,31,31,30,30,30,30,30,29,29,29,30,28,28,28,30,30,32,32,32,30,30,34,34,34,30,56,https://cdn.sofifa.net/players/202/285/15_120.png
202962,/player/202962/il-koo-han/150001,15,1,2014-08-29,Han Il Koo,Il Koo Han,GK,56,59,90000.0,5000.0,27,1987-02-18,193,93,83.0,K League 1,1.0,982.0,FC Seoul,RES,23.0,,2010-01-01,2014.0,167,Korea Republic,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,25,33,25,25,25,25,31,24,63,64,33,42,52,31,43,33,62,25,24,25,25,25,33,,25,25,25,57,59,54,58,52,64.0,32,32,32,32,31,31,31,32,30,30,30,32,29,29,29,32,30,31,31,31,30,29,31,31,31,29,56,https://cdn.sofifa.net/players/202/962/15_120.png
203034,/player/203034/joe-day/150001,15,1,2014-08-29,J. Day,Joseph David Day,GK,56,62,80000.0,2000.0,23,1990-08-13,186,76,61.0,League Two,4.0,112254.0,Newport County,GK,27.0,Peterborough United,,2014.0,14,England,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,25,25,25,25,25,25,25,22,57,55,61,54,53,22,60,37,47,25,30,25,25,25,25,,25,25,25,64,44,35,54,66,56.0,31,31,31,32,30,30,30,32,30,30,30,31,28,28,28,31,30,30,30,30,30,30,30,30,30,30,56,https://cdn.sofifa.net/players/203/034/15_120.png
